accident_id,accident_date,accident_time,hour_of_day,month,location_id,location_name,zone,road_type,severity,weather_condition,lighting_condition,vehicle_type,reported_cause,casualties,latitude,longitude
ACC-1796,2026-05-23,07:30,7,2026-05,L001,Maple Junction,central,local_road,major,fog,daylight,bus,pedestrian_conflict,1,28.61635029134681,77.21840359556235
ACC-0087,2026-02-18,09:20,9,2026-02,L006,Industrial Belt Exit,south,arterial,major,rain,night_lit,car,signal_violation,1,28.575718355654097,77.24142536479924
ACC-1004,2026-06-02,04:50,4,2026-06,L003,Market Ring Road,central,arterial,minor,wind,dusk,car,signal_violation,0,28.609960616600386,77.22643510411055
ACC-0726,2026-01-02,09:50,9,2026-01,L009,Hospital Service Road,central,local_road,major,rain,night_lit,bus,tailgating,2,28.62352639535636,77.20160697148982
ACC-0677,2026-03-11,09:45,9,2026-03,L008,Old Bridge Approach,north,bridge_approach,minor,clear,daylight,car,sudden_lane_change,0,28.655968610943116,77.21811087954868
ACC-1610,2026-01-13,20:25,20,2026-01,L007,Lakeview Avenue,west,junction,minor,fog,daylight,car,wet_surface,1,28.59020313622822,77.16837310187454
ACC-1375,2026-03-11,06:25,6,2026-03,L007,Lakeview Avenue,west,collector_road,minor,clear,daylight,auto_rickshaw,overspeeding,0,28.58338680425299,77.17358705777457
ACC-1023,2026-01-07,19:05,19,2026-01,L004,School Gate Road,north,local_road,moderate,fog,night_poor_light,bus,pedestrian_conflict,0,28.639332840347087,77.19633885719594
ACC-1163,2026-02-20,16:15,16,2026-02,L001,Maple Junction,central,signalized_crossing,minor,fog,night_lit,truck,sudden_lane_change,0,28.60996841143249,77.21950808490536
ACC-0155,2026-05-20,20:10,20,2026-05,L001,Maple Junction,central,signalized_crossing,minor,clear,night_lit,bus,wrong_side_entry,0,,
ACC-0044,2026-03-22,20:20,20,2026-03,L012,Green Park Turn,west,arterial,moderate,fog,night_poor_light,car,signal_violation,1,28.579950393190497,77.18859806406466
ACC-1140,2026-01-28,06:00,6,2026-01,L001,Maple Junction,central,signalized_crossing,minor,wind,daylight,bus,signal_violation,0,28.606237410385013,77.20744050074764
ACC-0756,2026-04-24,09:35,9,2026-04,L002,Riverside Flyover,east,flyover,major,cloudy,night_lit,two_wheeler,low_visibility,1,28.61414282082151,77.23092712069467
ACC-0114,2026-01-05,11:50,11,2026-01,L007,Lakeview Avenue,west,collector_road,minor,clear,daylight,two_wheeler,tailgating,0,28.58263570262581,77.16639675571768
ACC-0784,2026-04-04,10:10,10,2026-04,L003,Market Ring Road,central,local_road,moderate,clear,dusk,two_wheeler,pedestrian_conflict,0,28.600846377243275,77.2321203902177
ACC-0199,2026-02-26,23:40,23,2026-02,L002,Riverside  Flyover,east,flyover,moderate,clear,night_poor_light,bus,pedestrian_conflict,1,28.62371207159561,77.24502680413232
ACC-1616,2026-03-20,08:15,8,2026-03,L010,Airport Link Signal,east,arterial,minor,wind,daylight,truck,signal_violation,0,28.63903666146283,77.2618392425079
ACC-1695,2026-05-05,01:25,1,2026-05,L004,School Gate Road,north,junction,minor,fog,night_lit,cycle,tailgating,0,28.632490541969293,77.19601776930472
ACC-1143,2026-03-20,13:10,13,2026-03,L004,School Gate Road,north,local_road,minor,clear,dusk,cycle,tailgating,0,28.63900352881516,77.19406137111991
ACC-1151,2026-02-26,18:00,18,2026-02,L002,Riverside Flyover,east,flyover,moderate,clear,night_lit,auto_rickshaw,signal_violation,0,28.6157059809294,77.2455530050125
ACC-0615,2026-02-16,17:45,17,2026-02,L004,School Gate Road,north,junction,major,clear,dusk,truck,tailgating,1,28.645348933359212,77.1981641564388
ACC-0238,2026-06-25,16:30,16,2026-06,L001,Maple Junction,central,arterial,minor,clear,daylight,car,low_visibility,0,28.61277043848028,77.21120092762531
ACC-1625,2026-04-04,21:15,21,2026-04,L012,Green Park Turn,west,arterial,moderate,clear,night_poor_light,two_wheeler,sudden_lane_change,1,28.570818865008327,77.19447410297697
ACC-0224,2026-05-10,17:30,17,2026-05,L010,Airport Link Signal,east,local_road,minor,,daylight,car,wet_surface,0,28.629354146087223,77.26196406048442
ACC-1714,2026-06-20,22:15,22,2026-06,L012,Green Park Turn,west,arterial,major,clear,daylight,two_wheeler,pedestrian_conflict,2,28.579813368786464,77.19396325556757
ACC-1592,2026-06-24,19:35,19,2026-06,L012,Green Park Turn,west,arterial,major,clear,dusk,car,signal_violation,1,28.574593147690194,77.19840288780195
ACC-1022,2026-01-19,20:10,20,2026-01,L003,Market Ring Road,central,arterial,moderate,wind,night_poor_light,auto_rickshaw,signal_violation,0,28.600950155577497,77.22336033073289
ACC-1833,2026-02-05,18:20,18,2026-02,L012,Green Park Turn,west,arterial,moderate,cloudy,night_lit,truck,low_visibility,0,28.57798106210198,77.19354722716217
ACC-1062,2026-03-01,07:55,7,2026-03,L003,Market Ring Road,central,junction,moderate,fog,night_lit,two_wheeler,tailgating,1,28.605181748986336,77.21910974668482
ACC-1513,2026-01-27,11:20,11,2026-01,L007,Lakeview Avenue,west,junction,minor,fog,daylight,two_wheeler,wet_surface,1,28.591318790387117,77.1782591709701
ACC-0217,2026-05-10,08:50,8,2026-05,L006,Industrial Belt Exit,south,highway_ramp,minor,clear,daylight,two_wheeler,sudden_lane_change,0,28.57019767710502,77.24135450461624
ACC-0529,2026-06-07,12:15,12,2026-06,L006,Industrial Belt Exit,south,arterial,minor,clear,daylight,two_wheeler,wet_surface,0,28.567615661137012,77.25068308904879
ACC-0692,2026-01-22,09:35,9,2026-01,L011,Depot Crossing,south,arterial,moderate,clear,night_poor_light,two_wheeler,wet_surface,0,28.568826630221384,77.21915160833008
ACC-1008,2026-04-26,10:55,10,2026-04,L012,Green Park Turn,west,local_road,minor,rain,night_lit,two_wheeler,sudden_lane_change,0,28.572412596449418,77.19032418191003
ACC-1557,2026-06-25,22:30,22,2026-06,L001,Maple Junction,central,local_road,moderate,clear,dusk,cycle,low_visibility,0,28.615545849157233,77.2089338500795
ACC-1493,2026-04-19,03:25,3,2026-04,L008,Old Bridge Approach,north,bridge_approach,moderate,clear,dusk,cycle,sudden_lane_change,1,28.656884013082387,77.22426311595095
ACC-1768,2026-06-12,17:10,17,2026-06,L010,Airport Link Signal,east,arterial,moderate,clear,daylight,two_wheeler,tailgating,0,28.628297361569544,77.26379051927958
ACC-0225,2026-05-24,00:05,0,2026-05,L002,Riverside Flyover,east,flyover,minor,clear,night_lit,truck,tailgating,0,28.617283978352575,77.24349674078829
ACC-1364,2026-05-28,02:10,2,2026-05,L006,Industrial Belt Exit,south,highway_ramp,major,rain,night_lit,truck,overspeeding,1,28.575787979003646,77.250333299445
ACC-1877,2026-01-05,08:15,8,2026-01,L006,Industrial Belt Exit,south,highway_ramp,minor,wind,daylight,auto_rickshaw,low_visibility,0,28.57509526176009,77.24932170230379
ACC-1025,2026-02-15,17:45,17,2026-02,L006,Industrial Belt Exit,south,local_road,minor,rain,night_poor_light,two_wheeler,low_visibility,0,28.578599043342162,77.24501139590944
ACC-1418,2026-06-07,21:30,21,2026-06,L004,School Gate Road,north,arterial,moderate,cloudy,night_lit,truck,low_visibility,1,28.639156826849717,77.19986709277198
ACC-1785,2026-03-10,20:00,20,2026-03,L006,Industrial Belt Exit,south,junction,moderate,clear,night_poor_light,two_wheeler,wet_surface,1,28.57481329117065,77.24543403590158
ACC-1358,2026-04-27,17:00,17,2026-04,L002,Riverside Flyover,east,flyover,moderate,clear,daylight,two_wheeler,wet_surface,0,28.61234622080726,77.23912091035112
ACC-0540,2026-02-14,15:30,15,2026-02,L003,Market Ring Road,central,local_road,moderate,clear,daylight,truck,tailgating,0,28.610203206127476,77.22843325973848
ACC-1210,2026-06-04,15:05,15,2026-06,L009,Hospital Service Road,central,junction,moderate,rain,dusk,two_wheeler,sudden_lane_change,1,28.613460506052668,77.21165557242678
ACC-0793,2026-06-21,11:45,11,2026-06,L001,Maple Junction,central,signalized_crossing,major,wind,night_lit,cycle,tailgating,1,28.612413242604546,77.21988615617914
ACC-0117,2026-02-11,07:25,7,2026-02,L012,Green Park Turn,west,junction,moderate,rain,night_poor_light,auto_rickshaw,tailgating,0,28.582063912246927,77.19028696207583
ACC-1551,2026-06-13,13:10,13,2026-06,L004,School Gate Road,north,local_road,critical,rain,dusk,car,overspeeding,2,28.637329107663778,77.19991757444208
ACC-1830,2026-01-26,18:00,18,2026-01,L010,Airport Link Signal,east,junction,moderate,clear,dusk,two_wheeler,low_visibility,0,28.628748987643228,77.26215879811988
ACC-0821,2026-06-29,10:30,10,2026-06,L009,Hospital Service Road,central,junction,moderate,clear,dusk,truck,signal_violation,0,28.613987431742174,77.20041108706707
ACC-0635,2026-04-10,15:05,15,2026-04,L006,industrial belt exit,south,arterial,minor,rain,,truck,,0,28.57458526980076,77.24114650015478
ACC-0368,2026-06-11,08:35,8,2026-06,L004,School Gate Road,north,arterial,minor,wind,night_lit,car,signal_violation,0,28.636610608524776,77.20732429083543
ACC-0347,2026-06-16,08:00,8,2026-06,L006,Industrial Belt Exit,south,highway_ramp,moderate,rain,daylight,bus,sudden_lane_change,0,28.570916620805587,77.25102343161656
ACC-0560,2026-01-18,19:20,19,2026-01,L001,Maple Junction,central,local_road,minor,clear,night_lit,bus,pedestrian_conflict,0,28.617301551874096,77.21829958560977
ACC-1715,2026-01-18,22:10,22,2026-01,L008,Old Bridge Approach,north,bridge_approach,major,rain,dusk,car,low_visibility,1,28.645285682734123,77.21773324854202
ACC-1953,2026-04-22,09:50,9,2026-04,L005,Metro Link Turn,west,local_road,moderate,cloudy,night_poor_light,auto_rickshaw,signal_violation,0,28.601052499766638,77.19028341653689
ACC-0717,2026-02-30,09:35,9,2026-04,L003,Market Ring Road,central,junction,minor,rain,daylight,two_wheeler,pedestrian_conflict,0,28.6043170012552,77.21706856030592
ACC-0968,2026-04-12,10:55,10,2026-04,L002,Riverside Flyover,east,flyover,minor,,night_lit,car,signal_violation,0,28.62657621684551,77.23754458862378
ACC-1968,2026-06-19,10:05,10,2026-06,L007,Lakeview Avenue,west,junction,major,cloudy,night_lit,cycle,pedestrian_conflict,1,28.590643801206593,77.17115634858416
ACC-0307,2026-02-21,07:05,7,2026-02,L006,Industrial Belt Exit,south,junction,moderate,cloudy,night_poor_light,bus,tailgating,1,28.574167480193182,77.24180036283681
ACC-0771,2026-04-16,21:55,21,2026-04,L001,Maple Junction,central,local_road,moderate,wind,daylight,auto_rickshaw,signal_violation,1,28.614794118706406,77.21120478523578
ACC-0681,2026-02-03,22:40,22,2026-02,L003,Market Ring Road,central,junction,minor,clear,daylight,two_wheeler,wrong_side_entry,0,28.598179097935184,77.21795990377785
ACC-1726,2026-02-01,10:05,10,2026-02,L009,hospital service road,central,local_road,major,clear,dusk,car,tailgating,1,28.61416793595383,77.20988721556623
ACC-1029,2026-04-18,19:15,19,2026-04,L008,Old Bridge Approach,north,bridge_approach,moderate,,daylight,auto_rickshaw,tailgating,0,28.647305827965635,77.21361138207817
ACC-0526,2026-05-05,20:50,20,2026-05,L005,Metro Link Turn,west,local_road,minor,clear,dusk,truck,tailgating,0,28.595669884339266,77.18243708010876
ACC-0671,2026-06-25,09:50,9,2026-06,L008,Old Bridge Approach,north,bridge_approach,moderate,clear,night_poor_light,car,overspeeding,0,28.646324865213003,77.21673869903628
ACC-1736,2026-06-03,07:05,7,2026-06,L002,Riverside Flyover,east,flyover,minor,clear,night_lit,cycle,low_visibility,0,28.61484853465398,77.23953971003037
ACC-0102,2026-01-22,11:45,11,2026-01,L012,Green Park Turn,west,local_road,minor,clear,night_lit,truck,low_visibility,0,28.572915746419497,77.18470778768089
ACC-0855,2026-02-05,05:35,5,2026-02,L004,School Gate Road,north,junction,minor,cloudy,daylight,truck,wet_surface,0,28.643518749425173,77.19526457501964
ACC-0896,2026-06-12,19:55,19,2026-06,L008,Old Bridge Approach,north,bridge_approach,major,clear,,bus,sudden_lane_change,1,28.65218896825504,77.21404166577977
ACC-1244,2026-06-25,22:35,22,2026-06,L002,Riverside Flyover,east,flyover,moderate,clear,dusk,two_wheeler,signal_violation,0,28.612798073217526,77.24188522874553
ACC-0993,2026-04-03,13:40,13,2026-04,L004,School Gate Road,north,local_road,moderate,,dusk,cycle,tailgating,0,28.645216559521028,77.19655630688004
ACC-1013,2026-06-19,18:50,18,2026-06,L012,Green Park Turn,west,junction,moderate,rain,dusk,auto_rickshaw,sudden_lane_change,0,28.577736138554865,77.18522176038095
ACC-1550,2026-05-09,23:35,23,2026-05,L001, Maple Junction,central,junction,major,rain,dusk,auto_rickshaw,tailgating,1,28.617208296711475,77.21826457173891
ACC-1632,2026-02-15,18:20,18,2026-02,L001,Maple Junction,central,arterial,critical,wind,daylight,truck,signal_violation,3,28.6128252578877,77.21938922570973
ACC-0562,2026-02-07,09:05,9,2026-02,L004,School Gate Road,north,arterial,minor,clear,dusk,bus,wet_surface,0,28.6453362039274,77.19974779023879
ACC-1440,2026-01-22,20:45,20,2026-01,L012,Green Park Turn,west,arterial,minor,clear,daylight,auto_rickshaw,tailgating,0,28.5817990168766,77.19233543983677
ACC-1839,2026-06-19,16:40,16,2026-06,L003,Market Ring Road,central,arterial,major,wind,daylight,bus,low_visibility,2,28.598352646099297,77.21919354807862
ACC-1882,2026-01-23,06:25,6,2026-01,L002,Riverside Flyover,east,flyover,moderate,clear,dusk,two_wheeler,overspeeding,0,28.618476183218444,77.23236346190555
ACC-1599,2026-05-29,03:45,3,2026-05,L003,Market Ring Road,central,local_road,minor,clear,,two_wheeler,tailgating,0,28.609574479847886,77.22058832704788
ACC-1230,2026-06-13,09:00,9,2026-06,L011,Depot Crossing,south,junction,moderate,fog,daylight,two_wheeler,signal_violation,0,28.569273738547693,77.22006501464588
ACC-0832,2026-02-14,23:40,23,2026-02,L002,Riverside Flyover,east,flyover,minor,rain,dusk,car,signal_violation,1,28.616818124152065,77.23217418793425
ACC-0987,2026-01-24,18:40,18,2026-01,L012,Green Park Turn,west,local_road,major,clear,dusk,auto_rickshaw,wrong_side_entry,1,28.569975352051333,77.18429077929837
ACC-0310,2026-03-07,05:50,5,2026-03,L008,Old Bridge Approach,north,bridge_approach,moderate,wind,daylight,two_wheeler,signal_violation,0,28.653517933025814,77.22572156913301
ACC-1701,2026-01-15,10:15,10,2026-01,L006,Industrial Belt Exit,south,arterial,minor,rain,daylight,two_wheeler,overspeeding,0,28.569742758624603,77.2467734478935
ACC-0120,2026-03-01,05:10,5,2026-03,L006,Industrial Belt Exit,south,junction,moderate,clear,night_lit,truck,wet_surface,0,28.578963243606637,77.24372433735186
ACC-0833,2026-05-24,20:35,20,2026-05,L005,Metro Link Turn,west,junction,moderate,clear,dusk,car,sudden_lane_change,0,28.595035961678455,77.1898428540664
ACC-1285,2026-01-29,17:20,17,2026-01,L003,Market Ring Road,central,arterial,critical,clear,daylight,car,tailgating,2,28.605196484022255,77.22552518273447
ACC-1936,2026-04-12,17:45,17,2026-04,L008,Old Bridge Approach,north,bridge_approach,moderate,fog,night_lit,two_wheeler,tailgating,1,28.643914159356186,77.21437368863347
ACC-1252,2026-05-13,19:05,19,2026-05,L008,Old Bridge Approach,north,bridge_approach,minor,rain,dusk,car,overspeeding,0,28.645027025975985,77.21474006677792
ACC-0672,not_a_date,10:40,10,2026-04,L010,Airport Link Signal,east,arterial,major,rain,night_poor_light,auto_rickshaw,sudden_lane_change,2,28.62630789432805,77.25870361708174
ACC-1172,2026-03-30,08:05,8,2026-03,L004,School Gate Road,north,arterial,major,clear,dusk,car,signal_violation,1,28.639681613854776,77.19927695979878
ACC-0231,2026-05-04,05:40,5,2026-05,L001,Maple Junction,central,local_road,minor,clear,daylight,car,signal_violation,0,28.614526740132558,77.21541314180183
ACC-1450,2026-01-10,12:55,12,2026-01,L004,School Gate Road,north,local_road,major,fog,daylight,bus,overspeeding,2,28.63022937983174,77.20171249256698
ACC-0144,2026-01-22,09:45,9,2026-01,L008,Old Bridge Approach,north,bridge_approach,minor,cloudy,daylight,bus,pedestrian_conflict,0,28.64921535480606,77.22183493403182
ACC-0497,2026-03-19,06:45,6,2026-03,L003,Market Ring Road,central,arterial,moderate,clear,dusk,two_wheeler,pedestrian_conflict,0,28.606733290813374,77.22301545510082
ACC-1529,2026-05-18,11:00,11,2026-05,L009,Hospital Service Road,central,arterial,moderate,clear,night_poor_light,two_wheeler,low_visibility,1,28.628966750238668,77.21080196290171
ACC-0647,2026-04-04,00:05,0,2026-04,L010,Airport Link  Signal,east,arterial,minor,clear,daylight,truck,overspeeding,0,28.638819046387123,77.2521543239025
ACC-0170,2026-05-06,15:10,15,2026-05,L005,Metro Link Turn,west,arterial,minor,,dusk,truck,wet_surface,0,28.5906036050956,77.17919062801965
ACC-0108,2026-05-15,07:50,7,2026-05,L004,School Gate Road,north,local_road,moderate,clear,night_poor_light,truck,,0,28.638383110646465,77.20642509589752
ACC-0695,2026-02-19,17:35,17,2026-02,L006,Industrial Belt Exit,south,junction,major,wind,dusk,auto_rickshaw,signal_violation,1,28.56447802849,77.24712500471506
ACC-0621,2026-05-10,14:40,14,2026-05,L003,Market Ring Road,central,arterial,moderate,cloudy,night_poor_light,car,wet_surface,1,28.607389959372814,77.23080374515136
ACC-0067,2026-05-30,10:40,10,2026-05,L008,Old Bridge Approach,north,bridge_approach,minor,rain,daylight,truck,low_visibility,0,28.654010956541036,77.2217218623999
ACC-1611,2026-05-17,06:50,6,2026-05,L009,Hospital Service Road,central,service_road,minor,clear,night_poor_light,car,low_visibility,0,28.61517202324846,77.21080858865699
ACC-0064,2026-04-28,22:20,22,2026-04,L002,Riverside Flyover,east,flyover,moderate,rain,night_lit,truck,tailgating,0,28.6169665256097,77.23723062181921
ACC-1748,2026-02-26,18:45,18,2026-02,L004,School Gate Road,north,arterial,minor,clear,daylight,two_wheeler,sudden_lane_change,0,28.643271196161564,77.19970893913006
ACC-1457,2026-05-05,10:20,10,2026-05,L003,Market Ring Road,central,junction,moderate,fog,night_lit,two_wheeler,low_visibility,0,28.612277968992654,77.2327290237496
ACC-1141,2026-02-19,05:10,5,2026-02,L007,Lakeview Avenue,west,collector_road,minor,clear,night_poor_light,auto_rickshaw,overspeeding,1,28.585066607634488,77.17831846128225
ACC-1700,2026-01-20,19:30,19,2026-01,L012,Green Park Turn,west,arterial,major,rain,night_poor_light,auto_rickshaw,wet_surface,1,28.580277693973134,77.1973157370764
ACC-0132,2026-04-15,00:40,0,2026-04,L004,School Gate Road,north,local_road,critical,clear,daylight,car,tailgating,2,28.631651224531335,77.19888098703396
ACC-1880,2026-01-13,23:10,23,2026-01,L006,Industrial Belt Exit,south,local_road,moderate,wind,dusk,truck,wrong_side_entry,0,28.57312630277523,77.24406795724053
ACC-0965,2026-01-24,06:35,6,2026-01,L003,Market Ring Road,central,local_road,minor,clear,night_poor_light,car,low_visibility,0,28.602917980329323,77.22734109292819
