accident_id,accident_date,accident_time,hour_of_day,month,location_id,location_name,zone,road_type,severity,weather_condition,lighting_condition,vehicle_type,reported_cause,casualties,latitude,longitude,is_severe
ACC-1809,2026-05-06,13:35,13,2026-05,L004,School Gate Road,north,local_road,major,clear,daylight,cycle,tailgating,2,28.64343659820938,77.20070930083303,True
ACC-0538,2026-04-17,11:30,11,2026-04,L001,Maple Junction,central,signalized_crossing,minor,clear,night_lit,two_wheeler,tailgating,0,28.617007933471683,77.21304570778075,False
ACC-0096,2026-02-20,20:55,20,2026-02,L004,School Gate Road,north,junction,moderate,clear,night_lit,car,signal_violation,0,28.644973206192024,77.19310928192863,False
ACC-0668,2026-06-24,22:50,22,2026-06,L001,Maple Junction,central,arterial,minor,clear,night_lit,truck,sudden_lane_change,0,28.60837015286327,77.20736094316278,False
ACC-0782,2026-05-26,08:00,8,2026-05,L008,old bridge approach,north,bridge_approach,moderate,cloudy,night_lit,two_wheeler,wrong_side_entry,0,28.651969798619348,77.22010709572295,False
ACC-1124,2026-05-10,19:40,19,2026-05,L003,Market Ring Road,central,junction,moderate,clear,night_poor_light,truck,tailgating,1,28.613834812191957,77.23011044439937,False
ACC-1512,2026-06-11,06:35,6,2026-06,L001,Maple Junction,central,signalized_crossing,minor,clear,night_poor_light,truck,wet_surface,0,28.615842401438872,77.21408068193085,False
ACC-1721,2026-02-03,14:05,14,2026-02,L008,Old Bridge Approach,north,bridge_approach,minor,clear,daylight,car,sudden_lane_change,0,28.64241212525609,77.21278725053057,False
ACC-0823,2026-05-02,09:35,9,2026-05,L004,School Gate Road,north,arterial,minor,wind,daylight,truck,signal_violation,0,28.63070433908634,77.20739339179418,False
ACC-0349,2026-04-04,19:30,19,2026-04,L003,Market ring road,central,arterial,moderate,wind,dusk,two_wheeler,low_visibility,0,28.61124717901462,77.23131131953042,False
ACC-1796,2026-05-23,07:30,7,2026-05,L001,Maple Junction,central,local_road,major,fog,daylight,bus,pedestrian_conflict,1,28.61635029134681,77.21840359556235,True
ACC-0087,2026-02-18,09:20,9,2026-02,L006,Industrial Belt Exit,south,arterial,major,rain,night_lit,car,signal_violation,1,28.575718355654097,77.24142536479924,True
ACC-1004,2026-06-02,04:50,4,2026-06,L003,Market Ring Road,central,arterial,minor,wind,dusk,car,signal_violation,0,28.609960616600382,77.22643510411055,False
ACC-0726,2026-01-02,09:50,9,2026-01,L009,Hospital Service Road,central,local_road,major,rain,night_lit,bus,tailgating,2,28.62352639535636,77.20160697148982,True
ACC-0677,2026-03-11,09:45,9,2026-03,L008,Old Bridge Approach,north,bridge_approach,minor,clear,daylight,car,sudden_lane_change,0,28.65596861094312,77.21811087954868,False
ACC-1610,2026-01-13,20:25,20,2026-01,L007,Lakeview Avenue,west,junction,minor,fog,daylight,car,wet_surface,1,28.59020313622822,77.16837310187454,False
ACC-1375,2026-03-11,06:25,6,2026-03,L007,Lakeview Avenue,west,collector_road,minor,clear,daylight,auto_rickshaw,overspeeding,0,28.58338680425299,77.17358705777457,False
ACC-1023,2026-01-07,19:05,19,2026-01,L004,School Gate Road,north,local_road,moderate,fog,night_poor_light,bus,pedestrian_conflict,0,28.639332840347087,77.19633885719594,False
ACC-1163,2026-02-20,16:15,16,2026-02,L001,Maple Junction,central,signalized_crossing,minor,fog,night_lit,truck,sudden_lane_change,0,28.60996841143249,77.21950808490536,False
ACC-0155,2026-05-20,20:10,20,2026-05,L001,Maple Junction,central,signalized_crossing,minor,clear,night_lit,bus,wrong_side_entry,0,,,False
ACC-0044,2026-03-22,20:20,20,2026-03,L012,Green Park Turn,west,arterial,moderate,fog,night_poor_light,car,signal_violation,1,28.579950393190497,77.18859806406466,False
ACC-1140,2026-01-28,06:00,6,2026-01,L001,Maple Junction,central,signalized_crossing,minor,wind,daylight,bus,signal_violation,0,28.606237410385013,77.20744050074764,False
ACC-0756,2026-04-24,09:35,9,2026-04,L002,Riverside Flyover,east,flyover,major,cloudy,night_lit,two_wheeler,low_visibility,1,28.61414282082151,77.23092712069467,True
ACC-0114,2026-01-05,11:50,11,2026-01,L007,Lakeview Avenue,west,collector_road,minor,clear,daylight,two_wheeler,tailgating,0,28.58263570262581,77.16639675571768,False
ACC-0784,2026-04-04,10:10,10,2026-04,L003,Market Ring Road,central,local_road,moderate,clear,dusk,two_wheeler,pedestrian_conflict,0,28.600846377243275,77.2321203902177,False
ACC-0199,2026-02-26,23:40,23,2026-02,L002,Riverside  Flyover,east,flyover,moderate,clear,night_poor_light,bus,pedestrian_conflict,1,28.62371207159561,77.24502680413232,False
ACC-1616,2026-03-20,08:15,8,2026-03,L010,Airport Link Signal,east,arterial,minor,wind,daylight,truck,signal_violation,0,28.63903666146283,77.2618392425079,False
ACC-1695,2026-05-05,01:25,1,2026-05,L004,School Gate Road,north,junction,minor,fog,night_lit,cycle,tailgating,0,28.632490541969293,77.19601776930472,False
ACC-1143,2026-03-20,13:10,13,2026-03,L004,School Gate Road,north,local_road,minor,clear,dusk,cycle,tailgating,0,28.63900352881516,77.19406137111991,False
ACC-1151,2026-02-26,18:00,18,2026-02,L002,Riverside Flyover,east,flyover,moderate,clear,night_lit,auto_rickshaw,signal_violation,0,28.6157059809294,77.2455530050125,False
ACC-0615,2026-02-16,17:45,17,2026-02,L004,School Gate Road,north,junction,major,clear,dusk,truck,tailgating,1,28.64534893335921,77.1981641564388,True
ACC-0238,2026-06-25,16:30,16,2026-06,L001,Maple Junction,central,arterial,minor,clear,daylight,car,low_visibility,0,28.61277043848028,77.21120092762531,False
ACC-1625,2026-04-04,21:15,21,2026-04,L012,Green Park Turn,west,arterial,moderate,clear,night_poor_light,two_wheeler,sudden_lane_change,1,28.570818865008327,77.19447410297697,False
ACC-0224,2026-05-10,17:30,17,2026-05,L010,Airport Link Signal,east,local_road,minor,Unknown,daylight,car,wet_surface,0,28.629354146087223,77.26196406048442,False
ACC-1714,2026-06-20,22:15,22,2026-06,L012,Green Park Turn,west,arterial,major,clear,daylight,two_wheeler,pedestrian_conflict,2,28.579813368786464,77.19396325556757,True
ACC-1592,2026-06-24,19:35,19,2026-06,L012,Green Park Turn,west,arterial,major,clear,dusk,car,signal_violation,1,28.574593147690194,77.19840288780195,True
ACC-1022,2026-01-19,20:10,20,2026-01,L003,Market Ring Road,central,arterial,moderate,wind,night_poor_light,auto_rickshaw,signal_violation,0,28.600950155577497,77.22336033073289,False
ACC-1833,2026-02-05,18:20,18,2026-02,L012,Green Park Turn,west,arterial,moderate,cloudy,night_lit,truck,low_visibility,0,28.57798106210198,77.19354722716217,False
ACC-1062,2026-03-01,07:55,7,2026-03,L003,Market Ring Road,central,junction,moderate,fog,night_lit,two_wheeler,tailgating,1,28.605181748986336,77.21910974668482,False
ACC-1513,2026-01-27,11:20,11,2026-01,L007,Lakeview Avenue,west,junction,minor,fog,daylight,two_wheeler,wet_surface,1,28.59131879038712,77.1782591709701,False
ACC-0217,2026-05-10,08:50,8,2026-05,L006,Industrial Belt Exit,south,highway_ramp,minor,clear,daylight,two_wheeler,sudden_lane_change,0,28.57019767710502,77.24135450461624,False
ACC-0529,2026-06-07,12:15,12,2026-06,L006,Industrial Belt Exit,south,arterial,minor,clear,daylight,two_wheeler,wet_surface,0,28.56761566113701,77.25068308904879,False
ACC-0692,2026-01-22,09:35,9,2026-01,L011,Depot Crossing,south,arterial,moderate,clear,night_poor_light,two_wheeler,wet_surface,0,28.568826630221384,77.21915160833008,False
ACC-1008,2026-04-26,10:55,10,2026-04,L012,Green Park Turn,west,local_road,minor,rain,night_lit,two_wheeler,sudden_lane_change,0,28.572412596449414,77.19032418191003,False
ACC-1557,2026-06-25,22:30,22,2026-06,L001,Maple Junction,central,local_road,moderate,clear,dusk,cycle,low_visibility,0,28.615545849157236,77.2089338500795,False
ACC-1493,2026-04-19,03:25,3,2026-04,L008,Old Bridge Approach,north,bridge_approach,moderate,clear,dusk,cycle,sudden_lane_change,1,28.656884013082387,77.22426311595095,False
ACC-1768,2026-06-12,17:10,17,2026-06,L010,Airport Link Signal,east,arterial,moderate,clear,daylight,two_wheeler,tailgating,0,28.628297361569544,77.26379051927958,False
ACC-0225,2026-05-24,00:05,0,2026-05,L002,Riverside Flyover,east,flyover,minor,clear,night_lit,truck,tailgating,0,28.61728397835257,77.24349674078829,False
ACC-1364,2026-05-28,02:10,2,2026-05,L006,Industrial Belt Exit,south,highway_ramp,major,rain,night_lit,truck,overspeeding,1,28.57578797900365,77.250333299445,True
ACC-1877,2026-01-05,08:15,8,2026-01,L006,Industrial Belt Exit,south,highway_ramp,minor,wind,daylight,auto_rickshaw,low_visibility,0,28.57509526176009,77.24932170230379,False
ACC-1025,2026-02-15,17:45,17,2026-02,L006,Industrial Belt Exit,south,local_road,minor,rain,night_poor_light,two_wheeler,low_visibility,0,28.57859904334216,77.24501139590944,False
ACC-1418,2026-06-07,21:30,21,2026-06,L004,School Gate Road,north,arterial,moderate,cloudy,night_lit,truck,low_visibility,1,28.63915682684972,77.19986709277198,False
ACC-1785,2026-03-10,20:00,20,2026-03,L006,Industrial Belt Exit,south,junction,moderate,clear,night_poor_light,two_wheeler,wet_surface,1,28.57481329117065,77.24543403590158,False
ACC-1358,2026-04-27,17:00,17,2026-04,L002,Riverside Flyover,east,flyover,moderate,clear,daylight,two_wheeler,wet_surface,0,28.61234622080726,77.23912091035112,False
ACC-0540,2026-02-14,15:30,15,2026-02,L003,Market Ring Road,central,local_road,moderate,clear,daylight,truck,tailgating,0,28.61020320612748,77.22843325973848,False
ACC-1210,2026-06-04,15:05,15,2026-06,L009,Hospital Service Road,central,junction,moderate,rain,dusk,two_wheeler,sudden_lane_change,1,28.613460506052668,77.21165557242678,False
ACC-0793,2026-06-21,11:45,11,2026-06,L001,Maple Junction,central,signalized_crossing,major,wind,night_lit,cycle,tailgating,1,28.612413242604543,77.21988615617914,True
ACC-0117,2026-02-11,07:25,7,2026-02,L012,Green Park Turn,west,junction,moderate,rain,night_poor_light,auto_rickshaw,tailgating,0,28.582063912246927,77.19028696207583,False
ACC-1551,2026-06-13,13:10,13,2026-06,L004,School Gate Road,north,local_road,critical,rain,dusk,car,overspeeding,2,28.637329107663778,77.19991757444208,True
ACC-1830,2026-01-26,18:00,18,2026-01,L010,Airport Link Signal,east,junction,moderate,clear,dusk,two_wheeler,low_visibility,0,28.628748987643228,77.26215879811988,False
ACC-0821,2026-06-29,10:30,10,2026-06,L009,Hospital Service Road,central,junction,moderate,clear,dusk,truck,signal_violation,0,28.61398743174217,77.20041108706707,False
ACC-0635,2026-04-10,15:05,15,2026-04,L006,industrial belt exit,south,arterial,minor,rain,Unknown,truck,Unknown,0,28.57458526980076,77.24114650015478,False
ACC-0368,2026-06-11,08:35,8,2026-06,L004,School Gate Road,north,arterial,minor,wind,night_lit,car,signal_violation,0,28.636610608524776,77.20732429083543,False
ACC-0347,2026-06-16,08:00,8,2026-06,L006,Industrial Belt Exit,south,highway_ramp,moderate,rain,daylight,bus,sudden_lane_change,0,28.570916620805587,77.25102343161656,False
ACC-0560,2026-01-18,19:20,19,2026-01,L001,Maple Junction,central,local_road,minor,clear,night_lit,bus,pedestrian_conflict,0,28.617301551874096,77.21829958560977,False
ACC-1715,2026-01-18,22:10,22,2026-01,L008,Old Bridge Approach,north,bridge_approach,major,rain,dusk,car,low_visibility,1,28.645285682734123,77.21773324854202,True
ACC-1953,2026-04-22,09:50,9,2026-04,L005,Metro Link Turn,west,local_road,moderate,cloudy,night_poor_light,auto_rickshaw,signal_violation,0,28.60105249976664,77.19028341653689,False
ACC-0968,2026-04-12,10:55,10,2026-04,L002,Riverside Flyover,east,flyover,minor,Unknown,night_lit,car,signal_violation,0,28.62657621684551,77.23754458862378,False
ACC-1968,2026-06-19,10:05,10,2026-06,L007,Lakeview Avenue,west,junction,major,cloudy,night_lit,cycle,pedestrian_conflict,1,28.590643801206596,77.17115634858416,True
ACC-0307,2026-02-21,07:05,7,2026-02,L006,Industrial Belt Exit,south,junction,moderate,cloudy,night_poor_light,bus,tailgating,1,28.574167480193186,77.24180036283681,False
ACC-0771,2026-04-16,21:55,21,2026-04,L001,Maple Junction,central,local_road,moderate,wind,daylight,auto_rickshaw,signal_violation,1,28.614794118706406,77.21120478523578,False
ACC-0681,2026-02-03,22:40,22,2026-02,L003,Market Ring Road,central,junction,minor,clear,daylight,two_wheeler,wrong_side_entry,0,28.598179097935184,77.21795990377785,False
ACC-1726,2026-02-01,10:05,10,2026-02,L009,hospital service road,central,local_road,major,clear,dusk,car,tailgating,1,28.61416793595383,77.20988721556623,True
ACC-1029,2026-04-18,19:15,19,2026-04,L008,Old Bridge Approach,north,bridge_approach,moderate,Unknown,daylight,auto_rickshaw,tailgating,0,28.647305827965635,77.21361138207817,False
ACC-0526,2026-05-05,20:50,20,2026-05,L005,Metro Link Turn,west,local_road,minor,clear,dusk,truck,tailgating,0,28.595669884339262,77.18243708010876,False
ACC-0671,2026-06-25,09:50,9,2026-06,L008,Old Bridge Approach,north,bridge_approach,moderate,clear,night_poor_light,car,overspeeding,0,28.646324865213003,77.21673869903628,False
ACC-1736,2026-06-03,07:05,7,2026-06,L002,Riverside Flyover,east,flyover,minor,clear,night_lit,cycle,low_visibility,0,28.61484853465398,77.23953971003037,False
ACC-0102,2026-01-22,11:45,11,2026-01,L012,Green Park Turn,west,local_road,minor,clear,night_lit,truck,low_visibility,0,28.572915746419497,77.18470778768089,False
ACC-0855,2026-02-05,05:35,5,2026-02,L004,School Gate Road,north,junction,minor,cloudy,daylight,truck,wet_surface,0,28.643518749425173,77.19526457501964,False
ACC-0896,2026-06-12,19:55,19,2026-06,L008,Old Bridge Approach,north,bridge_approach,major,clear,Unknown,bus,sudden_lane_change,1,28.65218896825504,77.21404166577977,True
ACC-1244,2026-06-25,22:35,22,2026-06,L002,Riverside Flyover,east,flyover,moderate,clear,dusk,two_wheeler,signal_violation,0,28.61279807321753,77.24188522874553,False
ACC-0993,2026-04-03,13:40,13,2026-04,L004,School Gate Road,north,local_road,moderate,Unknown,dusk,cycle,tailgating,0,28.645216559521028,77.19655630688004,False
ACC-1013,2026-06-19,18:50,18,2026-06,L012,Green Park Turn,west,junction,moderate,rain,dusk,auto_rickshaw,sudden_lane_change,0,28.577736138554865,77.18522176038095,False
ACC-1550,2026-05-09,23:35,23,2026-05,L001, Maple Junction,central,junction,major,rain,dusk,auto_rickshaw,tailgating,1,28.617208296711475,77.21826457173891,True
ACC-1632,2026-02-15,18:20,18,2026-02,L001,Maple Junction,central,arterial,critical,wind,daylight,truck,signal_violation,3,28.6128252578877,77.21938922570973,True
ACC-0562,2026-02-07,09:05,9,2026-02,L004,School Gate Road,north,arterial,minor,clear,dusk,bus,wet_surface,0,28.6453362039274,77.19974779023879,False
ACC-1440,2026-01-22,20:45,20,2026-01,L012,Green Park Turn,west,arterial,minor,clear,daylight,auto_rickshaw,tailgating,0,28.5817990168766,77.19233543983677,False
ACC-1839,2026-06-19,16:40,16,2026-06,L003,Market Ring Road,central,arterial,major,wind,daylight,bus,low_visibility,2,28.598352646099297,77.21919354807862,True
ACC-1882,2026-01-23,06:25,6,2026-01,L002,Riverside Flyover,east,flyover,moderate,clear,dusk,two_wheeler,overspeeding,0,28.618476183218444,77.23236346190555,False
ACC-1599,2026-05-29,03:45,3,2026-05,L003,Market Ring Road,central,local_road,minor,clear,Unknown,two_wheeler,tailgating,0,28.60957447984789,77.22058832704788,False
ACC-1230,2026-06-13,09:00,9,2026-06,L011,Depot Crossing,south,junction,moderate,fog,daylight,two_wheeler,signal_violation,0,28.569273738547693,77.22006501464588,False
ACC-0832,2026-02-14,23:40,23,2026-02,L002,Riverside Flyover,east,flyover,minor,rain,dusk,car,signal_violation,1,28.616818124152065,77.23217418793425,False
ACC-0987,2026-01-24,18:40,18,2026-01,L012,Green Park Turn,west,local_road,major,clear,dusk,auto_rickshaw,wrong_side_entry,1,28.569975352051333,77.18429077929837,True
ACC-0310,2026-03-07,05:50,5,2026-03,L008,Old Bridge Approach,north,bridge_approach,moderate,wind,daylight,two_wheeler,signal_violation,0,28.65351793302581,77.22572156913301,False
ACC-1701,2026-01-15,10:15,10,2026-01,L006,Industrial Belt Exit,south,arterial,minor,rain,daylight,two_wheeler,overspeeding,0,28.569742758624603,77.2467734478935,False
ACC-0120,2026-03-01,05:10,5,2026-03,L006,Industrial Belt Exit,south,junction,moderate,clear,night_lit,truck,wet_surface,0,28.57896324360664,77.24372433735186,False
ACC-0833,2026-05-24,20:35,20,2026-05,L005,Metro Link Turn,west,junction,moderate,clear,dusk,car,sudden_lane_change,0,28.59503596167845,77.1898428540664,False
ACC-1285,2026-01-29,17:20,17,2026-01,L003,Market Ring Road,central,arterial,critical,clear,daylight,car,tailgating,2,28.60519648402225,77.22552518273447,True
ACC-1936,2026-04-12,17:45,17,2026-04,L008,Old Bridge Approach,north,bridge_approach,moderate,fog,night_lit,two_wheeler,tailgating,1,28.643914159356186,77.21437368863347,False
ACC-1252,2026-05-13,19:05,19,2026-05,L008,Old Bridge Approach,north,bridge_approach,minor,rain,dusk,car,overspeeding,0,28.645027025975985,77.21474006677792,False
ACC-1172,2026-03-30,08:05,8,2026-03,L004,School Gate Road,north,arterial,major,clear,dusk,car,signal_violation,1,28.639681613854776,77.19927695979878,True
ACC-0231,2026-05-04,05:40,5,2026-05,L001,Maple Junction,central,local_road,minor,clear,daylight,car,signal_violation,0,28.61452674013256,77.21541314180183,False
ACC-1450,2026-01-10,12:55,12,2026-01,L004,School Gate Road,north,local_road,major,fog,daylight,bus,overspeeding,2,28.63022937983174,77.20171249256698,True
ACC-0144,2026-01-22,09:45,9,2026-01,L008,Old Bridge Approach,north,bridge_approach,minor,cloudy,daylight,bus,pedestrian_conflict,0,28.64921535480606,77.22183493403182,False
ACC-0497,2026-03-19,06:45,6,2026-03,L003,Market Ring Road,central,arterial,moderate,clear,dusk,two_wheeler,pedestrian_conflict,0,28.606733290813374,77.22301545510082,False
ACC-1529,2026-05-18,11:00,11,2026-05,L009,Hospital Service Road,central,arterial,moderate,clear,night_poor_light,two_wheeler,low_visibility,1,28.628966750238668,77.21080196290171,False
ACC-0647,2026-04-04,00:05,0,2026-04,L010,Airport Link  Signal,east,arterial,minor,clear,daylight,truck,overspeeding,0,28.638819046387123,77.2521543239025,False
ACC-0170,2026-05-06,15:10,15,2026-05,L005,Metro Link Turn,west,arterial,minor,Unknown,dusk,truck,wet_surface,0,28.5906036050956,77.17919062801965,False
ACC-0108,2026-05-15,07:50,7,2026-05,L004,School Gate Road,north,local_road,moderate,clear,night_poor_light,truck,Unknown,0,28.638383110646465,77.20642509589752,False
ACC-0695,2026-02-19,17:35,17,2026-02,L006,Industrial Belt Exit,south,junction,major,wind,dusk,auto_rickshaw,signal_violation,1,28.56447802849,77.24712500471506,True
